id,stim_type,factual_truth,resp,correct,rt,rt_question,rt_total,condition
23,1,1,0,0,2.49642939982004,2.18685259995982,4.68328199977986,2
23,1,0,0,1,3.60860320017673,1.50605200021528,5.11465520039201,4
23,1,0,1,0,1.38318029977381,1.6369460998103,3.02012639958411,4
23,1,0,0,1,2.88842269987799,1.97119179996662,4.85961449984461,4
23,1,0,1,0,1.47915589995682,1.55428669997491,3.03344259993173,4
23,0,0,0,1,2.78909919993021,2.60745280003175,5.39655199996196,3
23,1,0,0,1,1.74245650018565,1.39968149992637,3.14213800011202,4
23,0,0,0,1,2.3021288998425,3.1013682000339,5.4034970998764,3
23,0,0,1,0,3.73162089986727,1.82768519991077,5.5593060997780395,3
23,0,0,0,1,2.42256919993088,2.9631098001264,5.38567900005728,3
23,1,1,0,0,3.99131469987333,1.79685969999991,5.78817439987324,2
23,0,0,1,0,1.49997979984619,2.43927920004353,3.93925899988972,3
23,0,0,1,0,2.84466019994579,2.71009809989482,5.55475829984061,3
23,1,0,1,0,1.74839519988745,1.98050089995377,3.7288960998412204,4
23,0,0,0,1,4.28956610010937,1.91766849998385,6.20723460009322,3
23,1,1,1,1,1.66085049998946,2.41934080002829,4.08019130001775,2
23,1,1,0,0,2.23053859989159,2.79559039999731,5.0261289998889005,2
23,1,0,1,0,1.4501273999922,2.5353379000444,3.9854653000366,4
23,0,1,0,0,2.5081725998316,1.62760929996148,4.13578189979308,1
23,1,1,1,1,1.89935029996559,1.68129349988885,3.58064379985444,2
23,1,0,0,1,1.53935629990883,1.36171379988082,2.90107009978965,4
23,1,1,1,1,1.31989249982871,1.67881389986724,2.99870639969595,2
23,0,1,1,1,1.82279919995926,1.5944910000544,3.4172902000136602,1
23,0,1,0,0,1.59978349995799,2.02708519995213,3.62686869991012,1
23,1,0,1,0,3.79555609985255,1.93883150001056,5.73438759986311,4
23,1,1,1,1,2.30928069981746,2.1356206999626,4.44490139978006,2
23,1,1,1,1,4.0357371000573,3.66129019996151,7.69702730001881,2
23,1,0,1,0,2.14111609989777,2.67707119998522,4.8181872998829895,4
23,0,0,1,0,3.45265590003692,2.0854396999348,5.5380955999717205,3
23,0,0,0,1,2.48832729994319,1.6517769000493,4.140104199992489,3
23,1,1,1,1,4.38057560008019,1.60637010005303,5.98694570013322,2
23,1,1,0,0,2.45199629990384,2.28659050003625,4.73858679994009,2
23,1,0,1,0,4.36681489995681,1.90062019997276,6.26743509992957,4
23,0,1,1,1,4.47347700013779,2.67344149993733,7.14691850007512,1
23,0,1,0,0,4.61929940013215,1.60555780003779,6.22485720016994,1
23,1,1,1,1,3.11495019984432,1.77203359990381,4.88698379974813,2
23,1,0,0,1,4.70289029995911,1.94912829995155,6.65201859991066,4
23,1,0,1,0,1.58817549981177,1.29296660004184,2.8811420998536104,4
23,0,1,0,0,5.01331029995345,1.25290640001185,6.2662166999653,1
23,1,1,1,1,3.15677969995886,2.57217110018246,5.72895080014132,2
23,0,1,1,1,3.80399699998088,1.9957185999956,5.79971559997648,1
23,1,0,1,0,2.15422819997184,1.1889316001907,3.3431598001625398,4
23,0,1,0,0,4.63578449981287,2.04303560010158,6.67882009991445,1
23,1,0,1,0,4.77381699997932,3.35827270010486,8.13208970008418,4
23,0,0,1,0,4.67091790004633,1.96279529994354,6.63371319998987,3
23,1,0,0,1,2.95662630000152,2.19062809995376,5.14725439995528,4
23,1,0,1,0,1.67124459985644,3.85954019986093,5.53078479971737,4
23,0,0,1,0,2.0581159000285,1.5146704998333,3.5727863998618004,3
24,0,1,0,0,1.47866949997842,2.12994630029425,3.60861580027267,1
24,0,0,1,0,2.06946279993281,4.6417216998525,6.711184499785309,3
24,0,0,0,1,2.15968840010464,2.87405620003119,5.0337446001358295,3
24,1,0,0,1,2.02651739958674,1.79289899999276,3.8194163995794996,4
24,0,0,0,1,1.96689559984952,2.64407650008798,4.6109720999375,3
24,1,1,1,1,1.63691780017689,2.07898910017684,3.71590690035373,2
24,0,1,1,1,3.05196890002117,4.41913880035281,7.47110770037398,1
24,1,1,0,0,4.30773099977523,2.17560809990391,6.4833390996791405,2
24,0,1,1,1,2.77655130019411,3.40243409993127,6.17898540012538,1
24,1,1,1,1,2.4285634001717,1.92570070037618,4.35426410054788,2
24,1,1,0,0,2.55099719995633,1.83143839985132,4.38243559980765,2
24,0,0,1,0,2.30625839997083,2.31354269990698,4.61980109987781,3
24,0,1,0,0,2.68352780025452,1.83665849966928,4.5201862999238,1
24,0,1,1,1,2.66481770016253,1.89527390012518,4.56009160028771,1
24,1,0,1,0,1.6558845997788,1.50619809981436,3.16208269959316,4
24,1,0,1,0,1.53547010011971,2.16568080009893,3.70115090021864,4
24,1,1,0,0,1.55291939992458,2.66606710013002,4.2189865000546,2
24,0,0,0,1,2.87621849961579,3.23088969988748,6.107108199503269,3
24,1,1,1,1,1.47134920023382,2.39349330030382,3.86484250053764,2
24,1,0,0,1,1.8069970998913,2.39927659975365,4.2062736996449495,4
24,1,1,1,1,1.77934949984774,1.84171170042828,3.62106120027602,2
24,1,0,1,0,1.80688910000026,1.37983610015363,3.18672520015389,4
24,0,1,1,1,1.73964049993083,2.65503060026094,4.39467110019177,1
24,0,0,1,0,1.84188970038667,1.69597200024873,3.5378617006354,3
24,0,1,0,0,2.49461840000004,1.60777659993619,4.10239499993623,1
24,1,1,1,1,1.21567120030522,1.79647739976645,3.01214860007167,2
24,1,0,1,0,1.02911629993469,1.49447070015594,2.5235870000906298,4
24,1,0,1,0,2.21993919974193,1.48735289974138,3.7072920994833103,4
24,1,1,1,1,1.76753449998796,1.76963960006833,3.53717410005629,2
24,0,1,1,1,2.47279219981283,2.0830378998071,4.55583009961993,1
24,1,0,1,0,1.885583399795,1.35770470043644,3.2432881002314398,4
24,0,0,0,1,2.48873850004748,1.09684080025181,3.58557930029929,3
24,1,0,0,1,2.43976580025628,1.86006780015305,4.29983360040933,4
24,0,0,1,0,2.24884589994326,1.99923379998654,4.2480796999298,3
24,0,1,1,1,2.65475660003722,1.71973279956728,4.374489399604499,1
24,1,1,1,1,1.55133450031281,2.85245569981635,4.40379020012916,2
24,1,1,1,1,1.95735510019585,1.4408809999004,3.39823610009625,2
24,1,0,1,0,1.2443265998736,3.16134709957987,4.4056736994534695,4
24,1,1,1,1,1.90221069986001,1.7185891000554,3.6207997999154102,2
24,0,1,0,0,1.77367940032855,2.04519600002095,3.8188754003495005,1
24,0,0,1,0,1.58855650015175,1.71796019980684,3.30651669995859,3
24,0,1,1,1,1.93692879984155,2.78458179999143,4.72151059983298,1
24,0,0,0,1,2.40528490021825,1.81610880000517,4.22139370022342,3
24,0,0,0,1,1.9826460997574,1.580501800403,3.5631479001604003,3
24,1,0,1,0,1.53388659982011,2.72498989989981,4.25887649971992,4
24,0,0,1,0,2.7869946998544,1.13371060043573,3.9207053002901304,3
24,1,1,1,1,2.04588520014659,1.0937403999269,3.13962560007349,2
24,0,1,1,1,1.93832209985703,1.59095040010288,3.52927249995991,1
24,0,0,1,0,1.85166749963537,1.5079645998776,3.35963209951297,3
24,0,1,1,1,2.4201682000421,2.46779190003872,4.88796010008082,1
24,0,0,0,1,1.70332949981093,1.78249979997054,3.48582929978147,3
24,1,0,1,0,1.53399010002613,1.61572270002216,3.14971280004829,4
24,0,0,0,1,1.93284290004522,1.21094399970025,3.14378689974547,3
24,0,1,1,1,2.32009189995006,2.34662119997665,4.66671309992671,1
24,0,0,0,1,1.98092109989375,1.66327159991488,3.64419269980863,3
24,0,0,1,0,1.83486449997872,1.45261509995908,3.2874795999378,3
24,0,1,1,1,1.75578340003267,1.87058079987764,3.6263641999103102,1
24,1,1,0,0,2.15542960027233,1.86933160014451,4.02476120041684,2
24,0,1,1,1,1.24387050000951,2.19539760006592,3.43926810007543,1
24,1,1,1,1,1.06652879994363,2.43111480027437,3.497643600218,2
24,0,0,1,0,2.49218549998477,1.50938609987497,4.00157159985974,3
24,1,1,0,0,1.82280329987407,1.59494129987434,3.41774459974841,2
24,1,0,1,0,3.91142989974469,3.53995000012219,7.45137989986688,4
24,0,1,0,0,3.25650210026652,1.82590290019289,5.08240500045941,1
24,1,0,1,0,1.65790800005198,1.85414309985936,3.51205109991134,4
24,0,1,0,0,2.06875830003992,2.35634790034965,4.425106200389569,1
24,0,1,1,1,1.48677169997245,1.83109680004418,3.31786850001663,1
24,0,1,0,0,1.89976149983704,1.94611199991778,3.84587349975482,1
24,1,1,0,0,2.24504330009222,1.78767710039392,4.03272040048614,2
24,1,1,1,1,1.12848720001057,2.42995870020241,3.5584459002129796,2
24,1,0,1,0,2.17294139973819,2.37848949991167,4.55143089964986,4
24,1,0,1,0,1.60063229966909,2.37465929985046,3.97529159951955,4
24,1,0,1,0,1.32010969985276,1.7559632002376,3.07607290009036,4
24,0,1,1,1,1.41946100024506,1.78563620010391,3.20509720034897,1
24,1,1,1,1,1.97728690039366,3.19458739971742,5.17187430011108,2
24,1,1,1,1,1.99488209979609,2.45196569990367,4.446847799699761,2
24,1,1,1,1,1.89545379998162,2.23455489985645,4.13000869983807,2
24,1,0,0,1,2.58854479994625,1.51578290015459,4.10432770010084,4
24,1,1,1,1,3.46762790018693,2.75188800040632,6.21951590059325,2
24,1,0,0,1,1.87715569976717,1.0927385003306,2.96989420009777,4
24,1,0,0,1,2.09606500016525,2.97759750019759,5.07366250036284,4
24,1,0,1,0,1.46259259991348,2.34463559975848,3.80722819967196,4
24,0,1,1,1,1.75979749998078,2.56122669996694,4.32102419994772,1
24,1,0,1,0,1.1879515000619,1.09961499972269,2.28756649978459,4
24,0,0,1,0,1.1348863998428,1.62241750024259,2.75730390008539,3
24,0,0,1,0,1.50770229985937,2.2033400000073,3.71104229986667,3
24,1,0,1,0,1.53318519983441,1.71056909998879,3.2437542998232,4
24,0,0,0,1,1.6957899001427,3.06783579988405,4.763625700026751,3
24,1,1,0,0,3.35637179994956,2.51617130031809,5.8725431002676505,2
24,0,1,1,1,2.46126959985122,2.16195950005203,4.62322909990325,1
24,1,0,1,0,1.67546229995787,1.39023269992322,3.06569499988109,4
24,0,0,1,0,2.49555899994448,2.88662469992414,5.3821836998686194,3
24,1,0,0,1,1.99731480004266,2.40676779998466,4.40408260002732,4
24,0,1,1,1,3.01053100032732,1.35513450019062,4.36566550051794,1
24,0,0,0,1,2.37753179995343,3.27778779994696,5.655319599900389,3
24,0,0,0,1,2.16608230024576,3.31598549988121,5.48206780012697,3
24,0,1,0,0,4.06148440018296,3.05196690000594,7.1134513001889,1
24,0,1,0,0,2.07130790036172,2.58198760030791,4.65329550066963,1
24,0,1,1,1,1.43281120015308,2.54807189991698,3.9808831000700597,1
24,1,1,1,1,1.44583879970014,1.16966059990227,2.61549939960241,2
24,0,0,0,1,2.73593309987336,2.00590190012008,4.74183499999344,3
24,1,0,1,0,1.55676450021565,2.84229469997808,4.399059200193729,4
24,1,1,1,1,1.37058869982138,2.75117090018466,4.12175960000604,2
24,1,1,0,0,1.64828959992155,1.76945859985426,3.41774819977581,2
24,1,0,1,0,1.21996230026707,1.57211250020191,2.7920748004689804,4
24,1,1,0,0,1.9557793000713,1.61944350041449,3.5752228004857898,2
24,1,1,0,0,1.9676549998112,2.4355330998078,4.403188099619,2
24,1,0,1,0,1.86609230004251,1.92372940015048,3.78982170019299,4
24,0,0,0,1,1.66428179992363,1.94278229959309,3.6070640995167196,3
24,1,1,1,1,3.81400820007548,1.53218950005248,5.34619770012796,2
24,1,0,1,0,1.21667850017548,1.825723499991,3.04240200016648,4
24,0,0,1,0,1.40737850032747,1.46414150018245,2.87152000050992,3
24,1,1,1,1,1.96924909995869,2.22226150007918,4.19151060003787,2
25,0,0,0,1,3.82424190000165,2.69446999998763,6.518711899989279,3
25,1,0,1,0,3.73458469999605,3.678386900021,7.41297160001705,4
25,0,0,1,0,4.79591580000124,2.44640479999362,7.24232059999486,3
25,1,1,0,0,2.4618627000018,1.78174049998051,4.24360319998231,2
25,0,1,1,1,2.69324609998148,1.85718570000608,4.55043179998756,1
25,1,0,1,0,2.39709270000458,2.60705810002401,5.00415080002859,4
25,1,0,1,0,3.19786840002052,2.1009827000089,5.29885110002942,4
25,1,1,1,1,2.63275960000465,4.13841439998941,6.77117399999406,2
25,0,1,0,0,2.45602720000898,2.64564070000779,5.1016679000167695,1
25,0,1,0,0,3.29315310000675,2.0931362999836,5.38628939999035,1
25,0,1,0,0,3.99249129998498,2.89490309997927,6.887394399964251,1
25,1,1,1,1,5.63746299999184,2.57996259999345,8.21742559998529,2
25,1,0,0,1,3.75437599999714,3.19537000000128,6.94974599999842,4
25,1,1,1,1,4.41106600000057,2.88346110002021,7.29452710002078,2
25,0,0,1,0,2.09296330000507,2.05027730000438,4.14324060000945,3
25,1,0,0,1,2.65924119998817,2.34921850002138,5.00845970000955,4
25,0,1,1,1,4.52755560001242,3.49844929997926,8.02600489999168,1
25,1,0,1,0,1.84628120000707,3.08733829998528,4.93361949999235,4
25,1,1,1,1,4.37594709999394,3.22125360000064,7.5972006999945805,2
25,0,0,0,1,4.97455640000408,3.21991889999481,8.19447529999889,3
25,1,0,0,1,3.77213999998639,2.55015419999836,6.32229419998475,4
25,0,1,0,0,5.91178090000176,3.96387310000136,9.87565400000312,1
25,1,0,1,0,3.49033520001103,3.61235350000788,7.10268870001891,4
25,1,0,1,0,1.75564380001742,3.55705519998446,5.31269900000188,4
25,1,0,1,0,4.03489640000043,2.22309120002319,6.25798760002362,4
25,0,0,1,0,2.14479740001843,3.48563759998069,5.63043499999912,3
25,1,0,1,0,1.88317659997847,3.01489910000237,4.89807569998084,4
25,0,1,1,1,3.97104070000933,4.15410789998714,8.12514859999647,1
25,1,1,1,1,1.78032519997214,2.4956635000126,4.27598869998474,2
25,0,1,1,1,2.43492269999115,2.75827759999083,5.19320029998198,1
25,0,1,1,1,4.34169549998478,2.69893420001608,7.04062970000086,1
25,1,0,1,0,2.96573130000615,2.48922139999922,5.45495270000537,4
25,0,1,1,1,3.22096010000678,2.26676769999904,5.487727800005819,1
25,1,1,1,1,1.35647060000338,2.78004369998234,4.13651429998572,2
25,0,1,1,1,2.71991260000505,2.12369300000137,4.84360560000642,1
25,0,1,1,1,2.55200679998961,2.94278969999868,5.49479649998829,1
25,1,0,1,0,5.23570300001302,2.38337239998509,7.61907539999811,4
25,1,0,1,0,1.16039010000532,3.79077589997905,4.9511659999843705,4
25,1,1,1,1,1.49958989999141,2.31385189999128,3.81344179998269,2
25,0,0,1,0,2.05120210000314,1.49394990000292,3.54515200000606,3
25,1,0,0,1,2.6070294000092,2.21351449997746,4.82054389998666,4
25,0,1,1,1,3.05520050000632,4.68530900002224,7.74050950002856,1
25,1,0,1,0,1.86939629999688,2.53647300001467,4.40586930001155,4
25,1,0,1,0,1.41506269999081,3.5112308000098,4.92629350000061,4
25,1,1,1,1,1.37970990000758,4.30753039999399,5.687240300001569,2
25,0,0,1,0,1.59159580001142,3.02030279999599,4.61189860000741,3
25,0,0,1,0,1.74725849999231,2.82158580000396,4.56884429999627,3
25,1,0,1,0,2.07239310001023,4.01361979998183,6.08601289999206,4
25,1,0,1,0,1.69589840000845,3.40244540001731,5.09834380002576,4
25,0,1,1,1,2.64905670000007,2.09711980001885,4.746176500018921,1
25,0,0,0,1,5.71150959999068,2.78303970000707,8.49454929999775,3
25,0,0,0,1,2.87250359999598,1.54054829999222,4.4130518999882,3
25,1,0,1,0,2.084698199993,2.73215890000574,4.81685709999874,4
25,0,0,1,0,2.55293679999886,2.08931050001411,4.64224730001297,3
25,1,0,0,1,5.65290419998928,4.11388960000477,9.76679379999405,4
25,0,1,1,1,2.83987389999675,2.11710339999991,4.95697729999666,1
25,1,1,1,1,5.11962880002102,2.47623159998329,7.59586040000431,2
25,1,1,1,1,2.09494569999515,2.31723990000319,4.41218559999834,2
25,1,1,0,0,4.34158720000414,2.81567599999835,7.15726320000249,2
25,1,1,1,1,4.43572010000935,3.13298130000476,7.56870140001411,2
25,1,0,1,0,2.03736859999481,2.04486179997912,4.0822303999739304,4
25,0,0,0,1,4.35035079999943,2.36589009998715,6.71624089998658,3
25,1,0,0,1,4.34858379999059,2.09819220000645,6.44677599999704,4
25,0,1,0,0,6.91651559999445,2.84282210000674,9.75933770000119,1
25,0,0,0,1,2.78940330000478,2.90527260000817,5.69467590001295,3
25,0,1,0,0,2.27913319997606,3.48986139998306,5.76899459995912,1
25,0,1,0,0,3.37939690001076,3.91186210000888,7.29125900001964,1
25,0,0,1,0,3.44008299999405,2.33807080000406,5.77815379999811,3
25,1,1,0,0,1.93312860000879,2.0499091000238,3.9830377000325896,2
25,1,1,1,1,1.92571250000037,1.7881999000092,3.71391240000957,2
25,0,1,0,0,2.92241880000802,2.21653740000329,5.138956200011309,1
25,1,1,1,1,1.37877420001314,1.82709060001071,3.20586480002385,2
25,0,0,1,0,2.30844050002634,1.74581439999747,4.05425490002381,3
25,0,0,1,0,6.42064130000654,3.26651499999571,9.68715630000225,3
25,0,0,1,0,3.30500449999818,3.53428289998556,6.83928739998374,3
25,0,0,1,0,1.6152648999996,2.42910740000661,4.04437230000621,3
25,0,0,1,0,4.90437209999072,1.87360230000922,6.77797439999994,3
25,1,1,1,1,3.40186340000946,3.00102130000596,6.40288470001542,2
25,1,0,0,1,3.96302239998477,2.99457800001255,6.95760039999732,4
25,1,1,1,1,2.07462800000212,2.51540760000353,4.590035600005651,2
25,1,1,0,0,5.74935440000263,2.74647140002344,8.49582580002607,2
25,0,0,0,1,4.16787080001086,3.24161130000721,7.40948210001807,3
25,1,1,0,0,5.88496830000076,2.84293330000946,8.72790160001022,2
25,0,1,0,0,4.3519479999959,2.56871690001572,6.92066490001162,1
25,1,1,1,1,2.46088209998561,2.83524649997707,5.29612859996268,2
25,0,1,0,0,2.29233120000572,3.03733449999709,5.32966570000281,1
25,1,0,0,1,7.50819890000275,4.36312829999952,11.87132720000227,4
25,1,1,1,1,4.31546240000171,2.48771899999701,6.803181399998721,2
25,1,1,1,1,5.29595209998661,2.30423710000468,7.60018919999129,2
25,0,0,1,0,2.96875149998232,2.22075320000295,5.18950469998527,3
25,0,1,1,1,5.52439799997956,2.4527703000058,7.97716829998536,1
25,0,0,0,1,4.30219059999217,2.89334869998856,7.19553929998073,3
25,1,1,0,0,4.60554799999227,2.98847759998171,7.59402559997398,2
25,1,0,1,0,3.03057160001481,2.71975600000587,5.75032760002068,4
25,0,1,1,1,3.31853809999302,2.94223710001097,6.26077520000399,1
25,0,1,1,1,2.09046850001323,3.07059859999572,5.16106710000895,1
25,1,0,1,0,2.23503280000295,3.33403600001475,5.5690688000177,4
25,0,1,1,1,4.68891179998172,2.50568319999729,7.19459499997901,1
25,0,0,1,0,1.57348319998709,3.21235129999695,4.785834499984039,3
25,0,0,1,0,2.44810499998857,1.49914990001707,3.94725490000564,3
25,1,1,1,1,2.26350659999298,3.51925269997446,5.78275929996744,2
25,1,1,1,1,3.32553419997566,2.26697920000879,5.592513399984449,2
25,1,1,1,1,2.85472189998836,3.31792040000437,6.17264229999273,2
25,0,1,1,1,1.68044929997995,2.43701120000333,4.11746049998328,1
25,0,1,0,0,3.82943589999923,2.52473209999152,6.35416799999075,1
25,0,0,0,1,2.85450509999646,3.39904429999297,6.25354939998943,3
25,0,0,1,0,2.21344839999801,2.45482290000655,4.66827130000456,3
25,1,1,1,1,1.58903509998345,2.15557800000533,3.74461309998878,2
25,1,1,1,1,2.89347140002064,4.00322260000394,6.8966940000245796,2
25,0,1,1,1,2.08299180000904,2.07705190000706,4.1600437000161,1
25,1,0,1,0,1.74420099999406,3.65794490001281,5.40214590000687,4
25,1,0,1,0,2.87157310001203,2.62364490001346,5.49521800002549,4
25,0,1,0,0,3.33598210001946,3.10327509997296,6.43925719999242,1
26,0,1,1,1,2.21664010011591,3.3939173000399,5.610557400155811,1
26,1,0,0,1,1.96047970000654,3.16623619990423,5.12671589991077,4
26,0,1,0,0,2.39132389985025,2.62979910010472,5.0211229999549705,1
26,0,0,0,1,3.1952045999933,3.77234909986146,6.96755369985476,3
26,0,0,0,1,2.68656330020167,3.35739609994926,6.04395940015093,3
26,0,0,0,1,3.21169589995407,3.31452880008146,6.52622470003553,3
26,0,0,1,0,3.12657790002413,2.33058569999412,5.45716360001825,3
26,1,1,1,1,2.40356869995594,2.94665729999542,5.35022599995136,2
26,0,0,1,0,2.36707499995828,2.49821510002948,4.86529009998776,3
26,0,0,1,0,4.15948200016282,4.26192740001716,8.421409400179979,3
26,1,1,0,0,2.50321940006688,3.78333330014721,6.28655270021409,2
26,0,0,0,1,3.78093680017628,3.37164760008454,7.15258440026082,3
26,1,0,0,1,3.2077496999409,4.66531839990057,7.87306809984147,4
26,0,1,1,1,2.56605300004594,2.5104193999432,5.0764723999891395,1
26,0,1,1,1,1.76591770001687,4.69873639987782,6.46465409989469,1
26,0,1,0,0,1.9525404998567,2.2914258998353,4.243966399692,1
26,1,1,0,0,3.17418379988521,5.03778530005366,8.21196909993887,2
26,0,1,1,1,3.23933729995042,4.00522349984385,7.24456079979427,1
26,1,1,1,1,1.55423279991373,3.61175819998607,5.1659909998998,2
26,1,0,0,1,2.61707480018958,3.21495639998466,5.8320312001742405,4
26,0,1,0,0,3.30458160000853,2.97861860017292,6.28320020018145,1
26,0,0,1,0,2.10783630004153,2.58467360003851,4.69250990008004,3
26,0,0,1,0,2.88958510011435,3.20153850014322,6.0911236002575695,3
26,1,0,1,0,1.23233979986981,5.53376049990766,6.76610029977747,4
26,0,0,0,1,2.84726900001988,3.36637920001522,6.2136482000351005,3
26,0,0,1,0,1.60736049991101,3.5467085998971,5.15406909980811,3
26,0,1,0,0,1.5328188999556,3.55058580008335,5.08340470003895,1
26,0,1,1,1,3.38069260003977,3.46789649990387,6.84858909994364,1
26,0,1,0,0,2.66363699990325,2.28334059985355,4.946977599756799,1
26,0,0,1,0,1.50337589997798,2.15835059992969,3.6617264999076697,3
26,1,1,0,0,2.21237710001878,2.62760090013035,4.83997800014913,2
26,0,0,1,0,2.98158440017141,4.05244100000709,7.0340254001785,3
26,1,1,1,1,2.98169620009139,2.20531890005805,5.18701510014944,2
26,1,1,1,1,2.15809809998609,3.84411259996705,6.00221069995314,2
26,1,1,1,1,2.17539669992402,3.12307279999368,5.2984694999177,2
26,1,1,0,0,1.79691709997132,1.96769180009142,3.76460890006274,2
26,1,1,1,1,3.60774450004101,2.79036439978518,6.39810889982619,2
26,1,1,1,1,1.94711559987627,2.9876465999987,4.93476219987497,2
26,1,0,1,0,1.69916110020131,3.48722419980913,5.18638530001044,4
26,1,1,1,1,1.54984920006245,3.86992950015701,5.41977870021946,2
26,1,1,1,1,2.37641700007953,4.9022095000837,7.27862650016323,2
26,0,1,0,0,3.77189309988171,4.92453509988263,8.69642819976434,1
26,1,1,0,0,3.29924870003015,1.72998469998129,5.02923340001144,2
26,1,1,1,1,1.85938639985397,3.48715849989094,5.34654489974491,2
26,0,0,1,0,2.04009049991146,3.86014840006828,5.90023889997974,3
26,1,1,1,1,3.12778310012072,2.2283419999294,5.35612510005012,2
26,0,1,1,1,1.7421545998659,1.7404758001212,3.4826303999871,1
26,1,0,1,0,2.27926389989443,3.83774210000411,6.11700599989854,4
26,1,1,0,0,3.24305769987404,3.39732260000892,6.64038029988296,2
26,1,0,1,0,1.76270659989677,2.9945886998903,4.75729529978707,4
26,1,1,0,0,1.72071740007959,2.56205360009335,4.282771000172939,2
26,0,1,0,0,1.82381290011108,3.85367710003629,5.677490000147371,1
26,0,1,1,1,2.35076089994982,3.42166650015861,5.77242740010843,1
26,1,0,0,1,2.47499760007486,3.66724790004082,6.1422455001156795,4
26,0,1,1,1,2.1873643998988,2.24402160011232,4.43138600001112,1
26,1,0,1,0,2.17451380006969,2.3994102999568,4.57392410002649,4
26,0,1,1,1,2.73203000007197,4.97379749990068,7.70582749997265,1
26,0,1,0,0,3.067132800119,3.55000749998726,6.61714030010626,1
26,1,0,1,0,3.10274189990014,3.95592490001582,7.05866679991596,4
26,1,0,1,0,2.58346249978058,4.70666039991193,7.290122899692509,4
26,0,1,0,0,1.74126629997045,3.00306049990468,4.74432679987513,1
26,1,0,1,0,1.8914691999089,4.12719100015238,6.01866020006128,4
26,1,0,1,0,2.15663739992306,1.90539830015041,4.06203570007347,4
26,1,1,1,1,1.83281169994734,2.2779340997804,4.11074579972774,2
26,1,0,1,0,1.79264260013588,3.36781160021201,5.16045420034789,4
26,1,1,1,1,1.19189830007963,2.57512339996174,3.7670217000413695,2
26,0,0,1,0,1.26041339989752,2.20424890005961,3.46466229995713,3
26,0,0,0,1,2.0875838000793,1.99832449993119,4.08590830001049,3
26,0,0,1,0,1.29984860005789,3.02938179997727,4.32923040003516,3
26,0,1,1,1,2.71614799997769,5.66809520008974,8.38424320006743,1
26,0,1,0,0,1.78357820003293,5.06793410005048,6.85151230008341,1
26,0,0,1,0,2.01200980017893,3.63437300012447,5.6463828003034,3
26,1,0,1,0,1.68696980015375,3.07482730015181,4.76179710030556,4
26,1,0,1,0,3.96198579994962,2.67425739997998,6.6362431999296,4
26,0,1,0,0,1.54237729986198,3.46989520010538,5.01227249996736,1
26,0,1,1,1,3.15682190004736,3.85758240008727,7.01440430013463,1
26,1,0,0,1,2.48036850010976,3.71521970001049,6.19558820012025,4
26,1,1,0,0,2.11929120006971,4.58805339992978,6.707344599999491,2
26,0,1,1,1,1.38358310004696,4.12380130006932,5.50738440011628,1
26,1,0,1,0,1.33466930012219,2.61548310006037,3.95015240018256,4
26,1,0,0,1,1.81369520002045,2.95408140006475,4.767776600085201,4
26,0,0,1,0,2.51594049995765,3.19017480011098,5.70611530006863,3
26,0,1,0,0,2.64141779998317,2.58333280007355,5.22475060005672,1
26,1,0,1,0,1.57185609987937,3.9392460999079,5.5111021997872705,4
26,1,0,1,0,1.78632199997082,2.82631850009784,4.61264050006866,4
26,0,0,1,0,1.43038549995981,2.04636280005798,3.47674830001779,3
26,0,0,1,0,1.90078329993412,3.07931960001588,4.98010289995,3
26,1,0,1,0,1.64042720012367,1.92232609982602,3.56275329994969,4
26,0,1,0,0,1.85924870008603,3.46665979991667,5.325908500002701,1
26,0,0,0,1,2.32573919999413,2.32357410015538,4.64931330014951,3
26,0,0,0,1,1.98111409996636,2.43328070011921,4.41439480008557,3
26,0,1,0,0,2.19117529992945,3.4637742000632,5.65494949999265,1
26,1,1,1,1,1.20629000011832,2.011683100136,3.21797310025432,2
26,1,0,1,0,2.21103889984079,2.73063790006563,4.9416767999064195,4
26,1,1,1,1,1.48493709997274,4.77392429998145,6.25886139995419,2
26,0,1,1,1,2.46360870008357,4.68594289990142,7.14955159998499,1
26,1,1,0,0,3.66139460005797,2.69768329989165,6.35907789994962,2
26,1,1,0,0,2.31778959999792,4.79471939988434,7.11250899988226,2
26,0,1,1,1,1.64927729987539,2.15265020006336,3.80192749993875,1
26,1,0,1,0,1.84905449999496,3.59665039996617,5.44570489996113,4
26,1,0,1,0,1.73866660008207,2.11230430006981,3.85097090015188,4
26,0,0,0,1,1.88830960006453,1.99959489982575,3.88790449989028,3
26,1,0,1,0,1.67088839993812,2.38645130000077,4.05733969993889,4
26,0,0,1,0,1.92034389986657,2.42990990006365,4.35025379993022,3
26,0,0,0,1,2.2521631999407,4.21081140008755,6.46297460002825,3
26,1,1,1,1,2.17077740002424,4.23681559995748,6.40759299998172,2
26,0,0,0,1,2.424852500204,5.36671489989385,7.7915674000978505,3
26,1,0,0,1,2.918341900222,3.80939020006917,6.7277321002911705,4
26,0,0,1,0,2.39810670004226,3.92702249996364,6.3251292000059,3
26,1,0,1,0,1.42498020012863,1.82585710007697,3.2508373002056,4
26,0,1,1,1,2.07055850001052,1.97006079996936,4.0406192999798805,1
26,1,1,0,0,1.88368299999274,2.91193390008993,4.7956169000826705,2
