id,rt,color,word,resp,session,congruent
23,0.802,1,2,1,1,0
23,0.702,2,2,2,1,1
23,0.755,2,0,2,1,0
23,0.623,2,1,2,1,0
23,0.804,0,0,0,1,1
23,0.568,2,2,2,1,1
23,0.741,2,2,2,1,1
23,0.57,1,1,1,1,1
23,0.574,0,0,0,1,1
23,0.56,2,2,2,1,1
23,0.612,1,1,1,1,1
23,0.762,0,2,0,1,0
23,0.774,1,2,1,1,0
23,0.618,1,2,1,1,0
23,0.727,0,1,0,1,0
23,0.725,1,1,1,1,1
23,0.61,1,1,1,1,1
23,0.504,1,1,1,1,1
23,0.7,2,0,2,1,0
23,0.625,1,1,1,1,1
23,0.527,1,1,1,1,1
23,0.652,0,1,0,1,0
23,0.776,1,1,1,1,1
23,0.684,0,2,0,1,0
23,0.729,2,0,2,1,0
23,0.645,2,1,2,1,0
23,0.538,2,1,2,1,0
23,0.871,1,0,1,1,0
23,0.695,0,2,0,1,0
23,0.563,0,0,0,1,1
23,0.712,1,0,1,1,0
23,0.574,1,1,1,1,1
23,0.684,2,1,2,1,0
23,0.553,2,2,2,1,1
23,0.526,2,0,2,1,0
23,0.723,0,0,0,1,1
23,0.624,0,1,0,1,0
23,0.549,0,2,0,1,0
23,0.834,1,2,1,1,0
23,0.615,2,1,2,1,0
23,0.651,0,0,0,1,1
23,0.527,1,1,1,1,1
23,0.587,2,1,2,1,0
23,0.592,0,2,0,1,0
23,0.547,1,0,1,1,0
23,0.663,1,2,1,1,0
23,0.94,1,1,1,1,1
23,0.672,2,2,2,1,1
23,0.63,0,0,0,1,1
24,0.54,2,2,2,1,1
24,0.447,1,0,1,1,0
24,0.552,1,0,1,1,0
24,0.527,1,1,1,1,1
24,0.643,1,0,1,1,0
24,0.662,0,2,0,1,0
24,0.605,2,2,2,1,1
24,0.479,2,2,2,1,1
24,0.488,2,2,2,1,1
24,0.457,1,1,1,1,1
24,0.715,2,0,2,1,0
24,0.728,0,0,0,1,1
24,0.642,2,1,2,1,0
24,0.64,0,2,0,1,0
24,0.638,0,0,0,1,1
24,0.589,1,0,1,1,0
24,0.523,1,1,1,1,1
24,0.424,1,1,1,1,1
24,0.653,0,0,0,1,1
24,0.604,2,0,2,1,0
24,0.486,1,1,1,1,1
24,0.671,2,1,2,1,0
24,0.617,0,0,0,1,1
24,0.678,1,2,1,1,0
24,0.595,0,0,0,1,1
24,0.555,2,1,2,1,0
24,0.622,0,0,0,1,1
24,0.626,2,1,1,1,0
24,0.54,2,0,2,1,0
24,0.495,2,2,2,1,1
24,0.595,0,1,0,1,0
24,0.664,1,1,1,1,1
24,0.655,0,0,0,1,1
24,0.908,0,2,2,1,0
24,0.6,1,1,1,1,1
24,0.846,1,2,1,1,0
24,0.759,2,0,2,1,0
24,0.617,0,0,0,1,1
24,0.612,0,2,0,1,0
24,0.763,0,1,0,1,0
24,0.958,2,0,2,1,0
24,0.613,1,2,1,1,0
24,0.635,2,2,2,1,1
24,0.574,2,1,2,1,0
24,0.7,0,2,0,1,0
24,0.634,1,2,1,1,0
24,0.635,0,2,0,1,0
24,0.748,2,1,2,1,0
24,0.945,0,0,0,1,1
24,0.831,1,1,2,1,1
24,0.621,1,1,1,1,1
24,0.535,1,1,1,1,1
24,0.556,0,0,0,1,1
24,0.544,0,0,0,1,1
24,0.683,1,1,1,1,1
24,0.538,1,2,1,1,0
24,0.467,2,2,2,1,1
24,0.634,1,2,1,1,0
24,0.577,1,0,1,1,0
24,0.77,2,1,2,1,0
24,0.641,1,0,1,1,0
24,0.598,0,1,0,1,0
24,0.578,2,2,2,1,1
24,0.51,0,0,2,1,1
24,0.461,1,1,1,1,1
24,0.597,1,2,1,1,0
24,0.664,0,0,2,1,1
24,0.777,1,0,1,1,0
24,0.616,1,1,1,1,1
24,0.568,0,0,0,1,1
24,0.544,2,2,2,1,1
24,0.777,0,1,1,1,0
24,0.745,2,2,2,1,1
24,0.712,0,2,0,1,0
24,0.595,1,1,1,1,1
24,0.659,2,2,2,1,1
24,0.595,1,1,1,1,1
24,0.606,0,1,0,1,0
24,0.932,1,2,1,1,0
24,0.876,0,1,0,1,0
24,0.65,1,1,1,1,1
24,0.55,2,0,2,1,0
24,0.635,0,0,0,1,1
24,0.795,2,0,2,1,0
24,0.561,2,2,2,1,1
24,0.47,2,2,2,1,1
24,0.611,0,0,0,1,1
24,0.848,0,2,1,1,0
24,0.487,2,1,2,1,0
24,0.873,0,1,0,1,0
24,0.661,2,2,2,1,1
24,0.508,0,1,0,1,0
24,0.861,1,0,1,1,0
24,0.548,2,2,2,1,1
24,0.543,2,0,2,1,0
25,0.707,2,1,2,1,0
25,0.459,0,0,0,1,1
25,0.904,0,1,0,1,0
25,0.487,1,1,1,1,1
25,0.528,2,0,2,1,0
25,0.712,1,2,2,1,0
25,0.597,2,2,2,1,1
25,0.888,1,2,1,1,0
25,0.462,0,0,0,1,1
25,0.511,0,0,0,1,1
25,0.807,2,2,2,1,1
25,0.856,0,1,0,1,0
25,0.809,0,1,0,1,0
25,0.985,2,0,2,1,0
25,0.578,2,2,2,1,1
25,0.578,1,1,1,1,1
25,0.731,2,0,2,1,0
25,0.971,1,0,1,1,0
25,0.444,0,0,0,1,1
25,0.589,2,2,2,1,1
25,0.566,2,2,2,1,1
25,0.526,2,2,2,1,1
25,0.51,2,2,2,1,1
25,0.51,1,1,1,1,1
25,0.798,1,0,1,1,0
25,0.79,2,0,2,1,0
25,0.566,1,1,1,1,1
25,0.789,0,2,0,1,0
25,0.616,1,2,1,1,0
25,0.841,0,2,0,1,0
25,0.386,0,0,0,1,1
25,0.625,1,1,1,1,1
25,0.528,0,0,0,1,1
25,0.743,1,0,1,1,0
25,0.712,1,2,1,1,0
25,0.512,1,1,1,1,1
25,0.896,2,0,2,1,0
25,0.529,0,0,0,1,1
25,0.936,1,2,1,1,0
25,0.608,0,0,0,1,1
25,0.679,2,2,2,1,1
25,0.768,2,0,2,1,0
25,0.625,0,2,0,1,0
25,0.899,0,1,0,1,0
25,0.618,0,0,0,1,1
25,0.802,1,0,1,1,0
25,0.818,0,1,0,1,0
25,0.676,1,0,1,1,0
25,0.549,0,1,0,1,0
25,0.583,1,1,1,1,1
25,0.935,2,1,2,1,0
25,0.543,0,0,0,1,1
25,1.054,2,1,2,1,0
25,0.557,1,1,1,1,1
25,0.782,2,1,2,1,0
25,0.566,1,1,1,1,1
25,0.503,1,1,1,1,1
25,0.719,2,0,2,1,0
25,0.809,1,0,1,1,0
25,0.73,0,2,0,1,0
25,0.651,2,2,2,1,1
25,0.772,1,0,1,1,0
25,0.702,1,2,1,1,0
25,0.59,0,0,0,1,1
25,0.813,0,2,0,1,0
25,0.532,0,2,0,1,0
25,0.758,2,1,2,1,0
25,0.492,2,2,2,1,1
25,0.485,0,0,0,1,1
25,0.739,2,1,2,1,0
25,0.499,1,1,1,1,1
25,0.507,2,2,2,1,1
25,0.395,1,1,1,1,1
25,0.379,0,0,0,1,1
25,0.804,0,1,0,1,0
25,0.876,2,2,2,1,1
25,0.58,2,2,2,1,1
25,0.5,1,1,1,1,1
25,0.787,0,2,0,1,0
25,0.77,1,1,1,1,1
25,0.898,1,2,1,1,0
25,0.739,2,1,2,1,0
25,0.732,1,1,1,1,1
25,0.733,2,2,2,1,1
25,0.469,0,0,0,1,1
25,0.604,2,2,2,1,1
25,0.557,0,2,0,1,0
25,0.773,1,0,1,1,0
25,0.732,2,1,2,1,0
25,0.525,0,0,0,1,1
25,0.49,2,2,2,1,1
25,0.996,1,2,1,1,0
25,0.647,2,0,2,1,0
25,0.783,0,0,0,1,1
25,0.76,0,1,0,1,0
26,0.676,1,2,1,1,0
26,0.511,1,1,1,1,1
26,0.695,2,2,2,1,1
26,0.641,2,0,2,1,0
26,0.771,0,2,0,1,0
26,0.468,1,1,1,1,1
26,0.489,2,1,2,1,0
26,0.681,2,0,2,1,0
26,0.607,2,2,2,1,1
26,0.42,0,0,0,1,1
26,0.632,0,0,0,1,1
26,0.594,2,2,2,1,1
26,0.502,0,0,0,1,1
26,0.514,0,0,0,1,1
26,0.603,2,1,2,1,0
26,0.494,0,1,0,1,0
26,0.451,1,1,1,1,1
26,0.621,2,2,2,1,1
26,0.459,1,1,1,1,1
26,0.428,0,1,0,1,0
26,0.65,2,2,2,1,1
26,0.579,2,0,2,1,0
26,0.535,1,2,1,1,0
26,0.552,2,2,2,1,1
26,0.446,0,0,0,1,1
26,0.574,0,1,0,1,0
26,0.528,0,0,0,1,1
26,0.531,0,0,0,1,1
26,0.576,1,0,1,1,0
26,0.491,1,1,1,1,1
26,0.511,1,1,1,1,1
26,0.554,0,2,0,1,0
26,0.544,2,1,2,1,0
26,0.524,2,2,2,1,1
26,0.534,0,2,0,1,0
26,0.464,1,1,1,1,1
26,0.602,1,1,1,1,1
26,0.497,2,1,2,1,0
26,0.417,0,1,0,1,0
26,0.59,2,0,2,1,0
26,0.613,1,1,1,1,1
26,0.613,2,1,2,1,0
26,0.578,2,2,2,1,1
26,0.523,1,1,1,1,1
26,0.537,1,0,1,1,0
26,0.577,2,2,2,1,1
26,0.396,0,0,0,1,1
26,0.685,1,2,1,1,0
26,0.517,2,1,2,1,0
26,0.673,2,2,2,1,1
26,0.481,0,1,0,1,0
26,0.479,1,0,1,1,0
26,0.558,0,0,0,1,1
26,0.553,2,2,2,1,1
26,0.68,2,2,2,1,1
26,0.546,2,0,2,1,0
26,0.593,0,2,0,1,0
26,0.571,0,1,0,1,0
26,0.554,2,1,2,1,0
26,0.5,1,0,1,1,0
26,0.521,0,1,0,1,0
26,0.695,2,0,2,1,0
26,0.743,2,2,2,1,1
26,0.474,1,1,1,1,1
26,0.476,0,2,0,1,0
26,0.407,0,0,0,1,1
26,0.567,0,2,0,1,0
26,0.494,2,2,2,1,1
26,0.567,0,0,0,1,1
26,0.454,1,2,1,1,0
26,0.547,1,1,1,1,1
26,0.642,2,0,2,1,0
26,0.612,1,1,1,1,1
26,0.659,2,0,2,1,0
26,0.587,2,2,2,1,1
26,0.512,0,0,0,1,1
26,0.519,0,0,0,1,1
26,0.443,1,2,1,1,0
26,0.506,2,2,2,1,1
26,0.552,1,1,1,1,1
26,0.48,1,1,1,1,1
26,0.409,0,0,0,1,1
26,0.647,1,2,1,1,0
26,0.512,0,2,0,1,0
26,0.498,1,2,1,1,0
26,0.492,0,0,0,1,1
26,0.615,1,0,1,1,0
26,0.585,1,0,1,1,0
26,0.509,1,1,1,1,1
26,0.568,0,2,0,1,0
26,0.661,1,0,1,1,0
26,0.512,0,0,0,1,1
26,0.615,0,1,0,1,0
27,0.821,2,2,2,1,1
27,0.686,1,1,1,1,1
27,0.751,2,0,2,1,0
27,0.672,0,2,0,1,0
27,1.064,0,2,2,1,0
27,1.009,2,1,2,1,0
27,0.911,1,1,1,1,1
27,0.855,0,0,0,1,1
27,0.939,1,2,1,1,0
27,0.772,1,1,1,1,1
27,0.669,0,0,0,1,1
27,0.486,0,0,0,1,1
27,0.775,0,2,0,1,0
27,0.567,0,0,0,1,1
27,0.447,0,0,0,1,1
27,1.181,1,2,1,1,0
27,0.686,2,2,2,1,1
27,0.895,1,0,1,1,0
27,0.767,0,1,0,1,0
27,0.792,1,2,1,1,0
27,1.032,0,1,0,1,0
27,0.992,2,1,2,1,0
27,0.889,1,1,1,1,1
27,0.777,1,0,1,1,0
27,0.706,0,0,0,1,1
27,0.795,0,2,0,1,0
27,0.979,2,1,2,1,0
27,0.723,2,2,2,1,1
27,0.58,0,0,0,1,1
27,0.9,1,1,1,1,1
27,0.635,1,1,1,1,1
27,0.875,2,2,2,1,1
27,1.242,0,1,0,1,0
27,0.805,0,0,0,1,1
27,0.806,0,2,0,1,0
27,0.805,1,2,1,1,0
27,0.887,0,1,0,1,0
27,0.976,0,2,0,1,0
27,1.025,2,1,2,1,0
27,1.105,1,0,1,1,0
27,1.009,2,0,2,1,0
27,1.011,0,0,0,1,1
27,0.994,1,1,1,1,1
27,0.947,0,1,0,1,0
27,0.98,2,0,2,1,0
27,0.766,1,0,1,1,0
27,0.761,1,0,1,1,0
27,0.769,2,2,2,1,1
27,0.816,1,1,1,1,1
27,0.665,2,2,2,1,1
27,0.993,2,0,2,1,0
27,1.058,0,1,0,1,0
27,0.929,0,0,0,1,1
27,0.794,0,1,0,1,0
27,0.715,0,0,0,1,1
27,0.786,2,2,2,1,1
27,1.124,2,1,2,1,0
27,0.701,2,0,2,1,0
27,1.086,0,0,0,1,1
27,1.085,1,1,1,1,1
27,0.861,2,2,2,1,1
27,0.844,0,0,0,1,1
27,1.415,0,2,1,1,0
27,0.649,1,1,1,1,1
27,0.705,0,0,0,1,1
27,1.465,2,0,2,1,0
27,1.143,0,0,0,1,1
27,1.168,2,2,2,1,1
27,1.081,1,1,1,1,1
27,0.707,1,1,1,1,1
27,0.988,1,2,1,1,0
27,0.933,2,2,2,1,1
27,0.878,0,1,0,1,0
27,1.215,1,1,1,1,1
27,0.685,1,1,1,1,1
27,1.326,0,2,0,1,0
27,0.919,2,2,2,1,1
27,1.248,1,0,1,1,0
27,0.768,2,2,2,1,1
27,1.089,2,2,2,1,1
27,0.69,2,2,2,1,1
27,0.667,2,2,2,1,1
27,1.475,1,2,1,1,0
27,0.554,1,2,1,1,0
27,0.882,0,0,0,1,1
27,0.914,1,1,1,1,1
27,1.105,2,0,2,1,0
27,0.775,2,0,2,1,0
27,1.137,2,1,2,1,0
27,0.955,1,1,1,1,1
27,0.821,1,0,1,1,0
27,0.95,2,1,2,1,0
27,1.255,1,0,1,1,0
27,0.783,2,2,2,1,1
27,0.84,2,1,2,1,0
28,0.802,1,0,1,1,0
28,0.597,0,0,0,1,1
28,0.633,1,0,1,1,0
28,0.902,2,2,2,1,1
28,0.848,1,1,1,1,1
28,1.084,2,0,2,1,0
28,0.982,1,1,1,1,1
28,1.275,2,0,2,1,0
28,0.837,2,2,2,1,1
28,0.8,2,2,2,1,1
28,0.66,0,0,0,1,1
28,1.035,0,2,0,1,0
28,0.825,1,1,1,1,1
28,0.827,2,0,2,1,0
28,0.735,2,2,2,1,1
28,0.64,2,2,2,1,1
28,0.739,0,1,0,1,0
28,1.076,2,1,2,1,0
28,0.855,1,0,1,1,0
28,0.771,0,2,0,1,0
28,1.02,0,2,0,1,0
28,1.196,2,0,2,1,0
28,1.31,2,0,2,1,0
28,1.29,2,1,2,1,0
28,0.719,0,0,0,1,1
28,0.78,1,1,1,1,1
28,1.161,2,2,2,1,1
28,1.076,1,2,1,1,0
28,1.243,1,1,1,1,1
28,0.725,2,2,2,1,1
28,0.691,2,1,2,1,0
28,1.016,0,0,0,1,1
28,1.044,1,2,1,1,0
28,1.018,0,0,0,1,1
28,0.942,0,2,1,1,0
28,0.877,0,0,0,1,1
28,1.207,2,0,2,1,0
28,0.835,1,2,1,1,0
28,0.838,0,2,0,1,0
28,0.753,2,2,2,1,1
28,0.696,1,1,1,1,1
28,0.93,2,1,2,1,0
28,1.405,0,1,0,1,0
28,0.623,0,0,0,1,1
28,0.876,2,1,2,1,0
28,0.549,1,1,1,1,1
28,0.863,0,2,0,1,0
28,0.963,1,2,2,1,0
28,0.781,0,0,0,1,1
28,0.984,2,2,2,1,1
28,0.817,0,2,0,1,0
28,0.936,1,1,1,1,1
28,0.723,0,0,0,1,1
28,0.955,2,2,1,1,1
28,0.924,1,1,1,1,1
28,0.967,1,2,2,1,0
28,1.07,2,1,2,1,0
28,0.863,1,1,1,1,1
28,0.98,2,1,2,1,0
28,0.816,1,1,1,1,1
28,0.678,1,2,2,1,0
28,1.209,1,0,1,1,0
28,0.637,1,1,1,1,1
28,0.949,2,0,2,1,0
28,0.811,0,1,0,1,0
28,1.163,1,0,1,1,0
28,0.928,2,2,2,1,1
28,0.86,1,2,1,1,0
28,0.794,1,1,1,1,1
28,0.766,0,1,0,1,0
28,1.094,2,2,2,1,1
28,1.018,2,2,2,1,1
28,1.045,1,0,2,1,0
28,1.052,1,0,1,1,0
28,0.772,0,1,0,1,0
28,1.134,1,2,1,1,0
28,1.003,2,1,2,1,0
28,0.821,0,0,0,1,1
28,0.785,1,1,1,1,1
28,0.714,1,1,1,1,1
28,0.659,0,0,0,1,1
28,0.936,2,2,2,1,1
28,0.764,1,1,2,1,1
28,0.72,0,0,0,1,1
28,0.758,2,2,2,1,1
28,0.869,0,1,0,1,0
28,1.006,2,2,2,1,1
28,1.188,0,1,0,1,0
28,0.741,0,0,0,1,1
28,0.773,2,0,2,1,0
28,1.088,0,1,0,1,0
28,1,0,0,0,1,1
28,0.648,0,0,0,1,1
28,0.584,0,0,0,1,1
28,0.731,1,0,1,1,0
29,0.615,1,1,1,1,1
29,0.377,1,1,1,1,1
29,0.378,1,1,1,1,1
29,0.391,0,1,0,1,0
29,0.552,2,2,2,1,1
29,0.57,0,2,0,1,0
29,0.596,2,1,2,1,0
29,0.517,0,1,0,1,0
29,0.451,1,1,1,1,1
29,0.379,0,0,0,1,1
29,0.344,0,0,0,1,1
29,0.621,2,2,2,1,1
29,0.486,1,1,1,1,1
29,0.704,1,2,1,1,0
29,0.416,0,0,0,1,1
29,0.393,0,0,0,1,1
29,0.368,0,1,0,1,0
29,0.453,2,2,2,1,1
29,0.768,2,0,2,1,0
29,0.559,1,1,1,1,1
29,0.4,1,1,1,1,1
29,0.396,0,0,0,1,1
29,0.57,2,0,2,1,0
29,0.517,1,0,1,1,0
29,0.655,2,0,2,1,0
29,0.318,0,2,0,1,0
29,0.656,1,2,2,1,0
29,0.727,2,1,2,1,0
29,0.636,2,1,2,1,0
29,0.419,1,1,1,1,1
29,0.626,0,2,0,1,0
29,0.507,0,0,0,1,1
29,0.431,0,2,0,1,0
29,0.67,1,2,1,1,0
29,0.758,2,1,2,1,0
29,0.657,1,2,1,1,0
29,0.522,1,2,1,1,0
29,0.493,0,0,0,1,1
29,0.365,0,0,0,1,1
29,0.667,2,1,2,1,0
29,0.578,2,2,2,1,1
29,0.467,1,1,1,1,1
29,0.399,0,0,0,1,1
29,0.427,0,2,0,1,0
29,0.385,0,2,0,1,0
29,0.529,2,2,2,1,1
29,0.518,1,0,1,1,0
29,0.528,0,1,0,1,0
29,0.558,2,2,2,1,1
29,0.812,2,0,2,1,0
29,0.577,2,2,2,1,1
29,0.603,1,2,1,1,0
29,0.58,2,1,2,1,0
29,0.393,0,1,0,1,0
29,0.664,1,0,1,1,0
29,0.386,0,1,0,1,0
29,0.643,2,0,2,1,0
29,0.553,2,2,2,1,1
29,0.317,0,0,0,1,1
29,0.477,1,1,1,1,1
29,0.431,1,1,1,1,1
29,0.484,1,0,1,1,0
29,0.423,0,1,0,1,0
29,0.627,2,2,2,1,1
29,0.768,2,0,2,1,0
29,0.516,1,0,1,1,0
29,0.489,1,0,1,1,0
29,0.587,2,0,2,1,0
29,0.368,0,0,0,1,1
29,0.759,1,2,1,1,0
29,0.565,2,1,2,1,0
29,0.592,2,0,2,1,0
29,0.527,2,2,2,1,1
29,0.547,0,1,0,1,0
29,0.452,1,1,1,1,1
29,0.54,2,2,2,1,1
29,0.337,0,2,0,1,0
29,0.381,0,0,0,1,1
29,0.355,0,0,0,1,1
29,0.789,1,2,1,1,0
29,0.473,1,1,1,1,1
29,0.615,2,2,2,1,1
29,0.377,0,0,0,1,1
29,0.598,1,0,1,1,0
29,0.557,2,2,2,1,1
29,0.44,1,0,1,1,0
29,0.463,1,1,1,1,1
29,0.44,0,0,0,1,1
29,0.636,2,1,2,1,0
29,0.463,1,1,1,1,1
29,0.607,2,2,2,1,1
29,0.5,1,1,1,1,1
29,0.612,2,2,2,1,1
29,0.454,0,2,0,1,0
29,0.377,0,0,0,1,1
29,0.513,2,2,2,1,1
30,1.115,2,1,2,1,0
30,1.039,1,0,1,1,0
30,0.555,0,2,0,1,0
30,0.851,2,0,2,1,0
30,0.584,0,0,0,1,1
30,0.569,2,2,2,1,1
30,0.636,0,0,0,1,1
30,0.657,0,0,0,1,1
30,0.792,2,2,2,1,1
30,0.592,2,2,2,1,1
30,0.815,2,0,2,1,0
30,0.584,0,2,0,1,0
30,0.577,0,0,0,1,1
30,0.696,0,2,0,1,0
30,0.743,2,2,2,1,1
30,0.588,1,2,2,1,0
30,0.976,1,1,1,1,1
30,0.566,0,1,0,1,0
30,0.622,2,0,2,1,0
30,0.608,0,2,0,1,0
30,1.031,2,1,2,1,0
30,0.868,2,1,2,1,0
30,0.491,0,1,0,1,0
30,0.724,0,0,0,1,1
30,1.035,2,0,2,1,0
30,0.658,0,0,0,1,1
30,0.673,0,1,0,1,0
30,0.612,2,2,2,1,1
30,0.665,0,1,0,1,0
30,0.561,1,1,1,1,1
30,0.98,1,1,1,1,1
30,0.981,2,0,2,1,0
30,0.829,2,0,2,1,0
30,0.899,1,0,1,1,0
30,0.778,2,0,2,1,0
30,0.56,0,1,0,1,0
30,0.599,0,0,0,1,1
30,0.606,1,1,1,1,1
30,0.735,2,2,2,1,1
30,0.56,0,0,0,1,1
30,1.03,2,1,2,1,0
30,1.23,2,1,2,1,0
30,0.734,2,2,2,1,1
30,1.189,1,1,1,1,1
30,0.606,0,2,0,1,0
30,0.692,1,1,1,1,1
30,0.923,1,1,1,1,1
30,0.915,0,1,0,1,0
30,0.811,2,2,2,1,1
30,0.93,2,2,2,1,1
30,0.641,1,1,1,1,1
30,0.694,0,2,0,1,0
30,0.765,0,0,0,1,1
30,0.788,1,2,2,1,0
30,0.907,1,2,1,1,0
30,0.912,2,1,2,1,0
30,0.751,2,2,2,1,1
30,0.532,0,0,0,1,1
30,0.476,1,1,1,1,1
30,1.159,1,0,1,1,0
30,0.487,0,0,0,1,1
30,0.686,2,2,2,1,1
30,0.643,0,2,0,1,0
30,0.635,0,0,0,1,1
30,0.459,1,0,1,1,0
30,0.928,0,0,0,1,1
30,0.629,1,1,1,1,1
30,1.118,1,0,1,1,0
30,0.788,1,2,1,1,0
30,0.682,1,2,1,1,0
30,0.56,2,2,2,1,1
30,0.73,1,2,1,1,0
30,0.78,0,0,0,1,1
30,0.816,1,2,1,1,0
30,0.71,2,2,2,1,1
30,0.74,1,0,1,1,0
30,0.57,0,0,0,1,1
30,0.735,1,1,1,1,1
30,0.725,2,1,2,1,0
30,0.554,0,2,0,1,0
30,0.767,2,1,2,1,0
30,0.919,1,0,1,1,0
30,0.508,0,1,0,1,0
30,0.512,2,2,2,1,1
30,0.95,1,1,1,1,1
30,0.745,1,1,1,1,1
30,0.638,1,0,1,1,0
30,0.629,1,1,1,1,1
30,0.573,2,2,2,1,1
30,0.755,1,1,1,1,1
30,0.617,1,1,1,1,1
30,0.863,0,1,0,1,0
30,0.743,2,2,2,1,1
30,0.839,0,0,0,1,1
31,0.498,0,0,0,1,1
31,0.553,0,0,0,1,1
31,0.68,2,2,2,1,1
31,0.606,0,2,0,1,0
31,0.588,2,2,2,1,1
31,0.622,1,2,1,1,0
31,0.625,0,0,0,1,1
31,0.489,2,2,2,1,1
31,0.711,0,1,0,1,0
31,0.702,0,1,0,1,0
31,0.716,2,0,2,1,0
31,0.588,1,1,1,1,1
31,1.185,1,1,1,1,1
31,0.848,2,1,2,1,0
31,0.798,1,0,1,1,0
31,0.718,0,0,0,1,1
31,0.778,2,2,2,1,1
31,0.592,2,1,2,1,0
31,0.599,1,1,1,1,1
31,0.568,2,2,2,1,1
31,0.557,2,0,2,1,0
31,0.932,1,2,1,1,0
31,0.738,1,1,1,1,1
31,0.538,0,1,0,1,0
31,0.84,1,2,1,1,0
31,0.542,0,0,0,1,1
31,0.62,0,1,0,1,0
31,0.653,1,1,1,1,1
31,0.746,2,2,2,1,1
31,0.665,0,1,0,1,0
31,0.753,1,0,1,1,0
31,0.618,2,1,2,1,0
31,0.544,2,0,2,1,0
31,1,1,2,1,1,0
31,0.922,1,1,1,1,1
31,0.632,2,2,2,1,1
31,1.111,2,0,2,1,0
31,0.711,0,2,0,1,0
31,0.647,2,2,2,1,1
31,0.692,1,0,1,1,0
31,0.651,0,2,0,1,0
31,0.699,1,1,1,1,1
31,0.649,1,1,1,1,1
31,0.814,0,2,0,1,0
31,0.949,1,0,1,1,0
31,0.822,0,2,0,1,0
31,0.686,1,0,1,1,0
31,0.787,0,2,0,1,0
31,0.706,0,0,0,1,1
31,0.656,2,2,2,1,1
31,0.472,2,1,2,1,0
31,0.478,1,1,1,1,1
31,0.622,0,1,0,1,0
31,0.588,2,2,2,1,1
31,0.482,1,1,1,1,1
31,0.528,0,1,0,1,0
31,0.609,0,0,0,1,1
31,1.022,2,1,2,1,0
31,0.716,2,0,2,1,0
31,0.851,0,1,0,1,0
31,0.657,2,2,2,1,1
31,1.103,1,1,1,1,1
31,0.519,1,0,1,1,0
31,0.607,0,0,0,1,1
31,0.771,2,0,2,1,0
31,0.65,2,2,2,1,1
31,0.657,1,2,1,1,0
31,0.758,0,0,0,1,1
31,0.676,2,2,2,1,1
31,0.659,1,2,1,1,0
31,0.77,1,2,1,1,0
31,0.649,1,1,1,1,1
31,0.594,1,1,1,1,1
31,0.953,0,2,0,1,0
31,1.049,2,1,2,1,0
31,0.712,2,1,2,1,0
31,0.742,0,0,0,1,1
31,0.542,2,2,2,1,1
31,0.547,0,0,0,1,1
31,0.514,2,2,2,1,1
31,0.561,2,1,2,1,0
31,0.585,0,0,0,1,1
31,0.694,1,0,1,1,0
31,0.581,1,1,1,1,1
31,0.516,0,0,0,1,1
31,0.572,0,2,0,1,0
31,0.563,2,2,2,1,1
31,0.938,0,0,0,1,1
31,0.665,2,0,2,1,0
31,0.665,1,1,1,1,1
31,0.855,1,0,1,1,0
31,0.582,0,0,0,1,1
31,0.974,2,0,2,1,0
32,0.564,0,1,0,1,0
32,0.623,2,1,2,1,0
32,0.614,1,0,1,1,0
32,0.596,1,1,1,1,1
32,0.508,1,1,1,1,1
32,0.513,1,1,1,1,1
32,0.493,1,2,1,1,0
32,0.518,2,1,2,1,0
32,0.504,0,1,0,1,0
32,0.543,1,2,1,1,0
32,0.461,2,2,2,1,1
32,0.468,1,1,1,1,1
32,0.677,0,0,0,1,1
32,0.531,2,2,2,1,1
32,0.587,0,1,0,1,0
32,0.65,1,1,1,1,1
32,0.492,0,0,0,1,1
32,0.561,2,2,2,1,1
32,0.617,2,1,2,1,0
32,0.491,1,0,0,1,0
32,0.638,0,0,0,1,1
32,0.605,0,1,0,1,0
32,0.581,1,1,1,1,1
32,0.55,0,0,0,1,1
32,0.546,2,0,2,1,0
32,0.73,0,1,0,1,0
32,0.699,0,2,0,1,0
32,0.602,2,0,2,1,0
32,0.631,1,1,1,1,1
32,0.615,0,2,0,1,0
32,0.74,2,2,2,1,1
32,0.645,2,1,2,1,0
32,0.571,0,0,0,1,1
32,0.667,2,1,2,1,0
32,0.892,1,2,1,1,0
32,0.547,0,2,0,1,0
32,0.519,0,0,0,1,1
32,0.429,0,0,0,1,1
32,0.531,2,2,2,1,1
32,0.493,2,2,2,1,1
32,0.852,2,0,2,1,0
32,0.687,1,0,1,1,0
32,0.871,1,0,1,1,0
32,0.68,0,0,0,1,1
32,0.846,2,0,2,1,0
32,0.599,2,2,2,1,1
32,0.6,1,0,1,1,0
32,0.581,1,2,1,1,0
32,0.508,2,2,2,1,1
32,0.645,1,1,1,1,1
32,0.583,2,2,2,1,1
32,0.595,1,0,1,1,0
32,0.635,2,2,2,1,1
32,0.499,0,0,0,1,1
32,0.526,2,2,2,1,1
32,0.579,1,1,1,1,1
32,0.873,2,0,2,1,0
32,0.553,2,2,2,1,1
32,0.506,2,1,2,1,0
32,0.558,0,1,0,1,0
32,0.622,1,1,1,1,1
32,0.625,1,2,1,1,0
32,0.619,0,1,0,1,0
32,0.504,2,2,2,1,1
32,0.584,1,1,1,1,1
32,0.584,1,0,1,1,0
32,0.538,1,2,1,1,0
32,0.591,0,2,0,1,0
32,0.433,0,0,0,1,1
