id,speed_condition,difficulty,resp_deviation,rt
4,0,2,0.40327,1.9323
4,0,3,-0.33429,1.0152
4,1,2,-0.30498,0.52743
4,1,2,0.73475,0.57677
4,1,1,0.22891,0.52825
4,1,3,0.83269,0.73131
4,1,1,-0.30235,0.72978
4,1,2,-0.37242,0.4555
4,1,3,0.031176,0.70566
4,1,3,0.012578,0.86556
4,1,2,-0.11812,0.54245
4,1,2,-0.22938,0.54271
4,1,3,-0.2366,0.61841
4,1,2,-0.079139,0.65255
4,1,3,-0.59756,0.72571
4,1,3,0.084129,0.60429
4,1,1,0.7894,0.60253
4,1,1,0.12654,0.56995
4,1,2,-1.3343,0.59663
4,1,1,-0.14053,0.66085
4,1,1,-0.06062,0.52587
4,1,1,0.036109,0.67892
4,1,3,0.004836,0.80626
4,1,1,0.42454,0.59688
4,1,3,-0.051749,0.64334
4,1,2,0.25239,0.72206
4,1,1,-0.30473,0.60641
4,1,3,-0.30424,0.73265
4,1,2,-0.44588,0.47644
4,1,3,1.1288,0.85743
4,1,3,0.027722,0.5987
4,1,1,0.35378,0.61792
4,1,1,0.17214,0.59826
4,1,1,-0.44961,0.59384
4,1,1,0.16192,0.79465
4,1,2,0.10565,0.80706
4,1,3,0.43315,0.81516
4,1,2,-0.17131,0.639
4,1,2,-0.59173,0.59353
4,1,1,-0.25586,0.64005
4,1,2,0.7254,0.77235
4,1,3,0.31972,0.46848
4,1,2,0.73119,0.80358
4,1,2,-1.2512,0.84539
4,1,3,0.24231,0.66136
4,1,1,-0.70286,0.71177
4,1,3,-0.47761,0.90895
4,1,1,0.39272,0.72669
4,1,2,0.35894,1.4404
4,1,3,-0.32343,1.0049
4,1,2,-0.54304,0.50662
4,1,2,-0.13486,0.54039
4,1,3,-0.37147,0.4434
4,1,2,-0.75541,0.76011
4,1,2,-0.11513,0.4882
4,1,1,-0.064913,0.61166
4,1,2,0.52339,0.60749
4,1,1,0.1301,0.59081
4,1,1,-0.0052787,0.83255
4,1,1,-0.17444,0.65953
4,1,3,0.27275,0.75419
4,1,3,-1.5043,0.42629
4,1,3,0.64616,0.42478
4,1,3,0.46237,0.51755
4,1,3,-0.19036,0.61918
4,1,1,0.12222,0.44318
4,1,3,-1.065,0.75533
4,1,2,0.022071,0.52509
4,1,1,0.075388,0.63124
4,1,2,-0.092248,0.6987
4,1,1,-0.28748,0.60947
4,1,3,0.06755,0.52157
4,1,1,0.30517,0.97575
4,1,2,-0.53278,0.5651
4,0,1,0.026142,0.55432
4,0,1,-0.36912,0.70444
4,0,2,0.19998,1.3275
4,0,3,1.2236,1.9938
4,0,3,0.2982,0.84235
4,0,3,-0.68294,0.74844
4,0,3,-0.11814,0.78651
4,0,1,0.21117,0.79791
4,0,2,-0.099367,1.7731
4,0,1,-0.19109,0.59851
4,0,2,0.4052,0.75236
4,0,2,0.094189,0.92406
4,0,3,-1.5366,0.83779
4,0,2,0.95082,1.8295
4,0,2,-0.16669,0.67799
4,0,3,-0.61091,2.2089
4,0,1,0.028029,1.1399
4,0,3,-0.1451,0.75759
4,0,3,-0.16204,0.79944
4,0,1,0.11022,0.87269
4,0,1,-0.10452,0.86121
4,0,2,0.27758,0.93182
4,0,1,0.83273,0.79808
4,0,2,-0.57682,1.2654
4,1,3,1.1522,0.41152
4,1,2,0.46836,0.57138
4,1,2,-0.9756,0.4782
4,1,1,-0.0049974,0.55096
4,1,1,-0.093291,0.54948
4,1,2,0.13851,0.5182
4,1,2,-0.19809,0.56249
4,1,2,-0.24602,0.41343
4,1,1,-0.15169,0.62262
4,1,3,0.24323,0.86486
4,1,1,-0.23583,0.71688
4,1,2,-0.14901,0.95287
4,1,1,0.11753,0.48164
4,1,3,0.48401,0.57028
4,1,1,0.037733,0.42123
4,1,3,0.049004,0.40737
4,1,3,-0.70567,0.53279
4,1,3,0.31971,0.67490000000000006
4,1,3,-0.37199,0.50531
4,1,2,1.4108,0.4432
4,1,1,0.5021,0.58638
4,1,3,-0.045986,0.62592
4,1,2,0.332,0.68855
4,1,1,0.36149,0.53618
4,0,3,0.93277,0.57165
4,0,3,0.80945,0.77757
4,0,3,0.40888,1.8155
4,0,2,0.72283,0.61935
4,0,2,0.089037,1.9754
4,0,2,-0.078134,2.1701
4,0,1,-0.044205,1.7126
4,0,1,0.068098,1.7669
4,0,3,0.90351,1.2833
4,0,1,0.21442,1.0501
4,0,1,-0.056893,0.95059
4,0,3,0.13581,1.5704
4,0,3,-0.53932,1.3622
4,0,1,0.043944,0.76071
4,0,1,-0.35712,2.1911
4,0,2,-0.36728,2.2694
4,0,1,-0.15761,0.84802
4,0,1,-0.14242,1.2052
4,0,2,0.16019,0.8199
4,0,2,0.064441,0.65122
4,0,3,-1.4574,0.80199
4,0,2,0.3757,0.59031
4,0,1,0.020108,0.65516
4,0,2,0.3475,0.73229
4,0,3,1.2927,1.0654
4,0,1,-0.034182,0.90653
4,0,3,-0.087084,1.0087
4,0,2,0.98842,0.81508
4,0,2,-0.0066576,0.95757
4,0,3,-0.31862,1.6385
4,0,2,-0.040351,0.79021
4,0,1,-0.21199,0.84023
4,0,2,-0.14136,0.82439
4,0,2,0.042193,1.0799
4,0,3,-0.97184,1.2167
4,0,3,0.70187,1.0515
4,0,3,-0.46943,1.1785
4,0,1,0.2569,0.96213
4,0,3,1.1674,1.3133
4,0,1,-0.054837,0.8272
4,0,1,0.18065,0.78545
4,0,1,0.32443,1.3402
4,0,2,-0.51362,0.90041
4,0,1,0.13595,0.8808
4,0,3,0.24972,1.2627
4,0,3,-0.26644,0.58709
4,0,2,-0.31847,1.0605
4,0,1,-0.14426,0.73085
4,0,3,-0.44312,1.4789
4,0,2,0.078041,1.4275
4,0,3,0.33241,1.0803
4,0,2,0.14586,1.2426
4,0,2,-0.053529,0.89529
4,0,3,0.44894,1.829
4,0,2,0.62814,0.58105
4,0,3,-0.42971,0.66155
4,0,1,-0.26152,0.88194
4,0,3,-0.59871,2.1063
4,0,2,0.25462,1.3769
4,0,1,-0.0068633,0.94174
4,0,1,0.47587,0.73139
4,0,1,-0.4017,0.69017
4,0,3,0.39597,0.93927
4,0,1,-0.21995,0.76227
4,0,2,-0.30812,0.78745
4,0,1,0.089173,0.89765
4,0,2,0.18035,0.77552
4,1,1,-0.039416,0.50387
4,1,2,-0.16154,0.4947
4,1,3,-0.075404,0.46592
4,1,1,-0.29421,0.61236
4,1,3,0.30892,0.79754
4,1,1,0.12737,0.58832
4,1,2,-0.076347,0.64781
4,1,2,0.47034,0.59616
4,1,2,0.096082,0.5458
4,1,3,-0.46859,0.67123
4,1,2,-0.33538,0.56997
4,1,3,0.32816,0.5144
4,1,3,-0.032649,0.77261
4,1,2,-0.078429,0.80492
4,1,1,0.045726,0.53875
4,1,3,-0.39747,0.56145
4,1,1,-0.15717,0.53799
4,1,2,-0.17714,0.77496
4,1,3,1.0889,0.53163
4,1,3,0.79208,0.75781
4,1,1,-0.28704,0.59622
4,1,2,-0.27885,0.72486
4,1,1,0.25872,0.58178
4,1,1,-0.021824,0.58732
4,0,1,0.046489,0.63579
4,0,2,0.37894,0.98903
4,0,3,0.0067143,0.94448
4,0,1,-0.15762,0.66055
4,0,1,-0.088712,2.1455
4,0,3,-0.23602,1.0273
4,0,3,-0.78813,1.0847
4,0,3,0.41488,0.98159
4,0,1,0.18913,0.95633
4,0,2,-0.27325,0.73846
4,0,2,0.21648,0.71286
4,0,1,-0.23918,0.60172
4,0,3,0.40568,1.1766
4,0,3,0.7351,0.6585
4,0,3,-0.041242,0.72101
4,0,2,-0.0297,0.67415
4,0,3,0.20217,0.72121
4,0,1,0.38401,0.74393
4,0,1,0.33347,0.71375
4,0,2,0.5852,1.0608
4,0,2,0.03526,0.69214
4,0,2,0.25475,1.0971
4,0,3,0.77842,0.85868
4,0,2,0.34142,0.75133
4,0,3,-0.35843,0.79484
4,0,3,0.1104,0.83811
4,0,1,0.0095121,0.85962
4,0,2,0.23066,1.269
4,0,3,-0.90207,1.0405
4,0,2,0.027541,0.83081
4,0,1,0.10226,0.77664
4,0,1,-0.17911,1.2934
4,0,1,-0.032452,1.1201
4,0,3,0.18286,1.2523
4,0,2,0.05954,2.0369
4,0,1,-0.11176,1.2398
4,0,1,0.044797,0.72596
4,0,1,-0.21963,0.92572
4,0,2,0.16554,0.83158
4,0,3,0.26742,0.91154
4,0,2,-0.68091,0.78202
4,0,1,0.045363,0.68215
4,0,2,0.075253,0.8006
4,0,2,-0.30332,0.67915
4,0,3,0.14373,0.87946
4,0,2,0.35989,0.5464
4,0,3,0.53977,0.88397
4,0,1,-0.39599,0.66146
4,0,3,-0.22491,0.82607
4,0,2,-0.50252,0.75658
4,0,3,-1.5422,0.93945
4,0,1,-0.15406,1.1514
4,0,2,0.027308,1.0022
4,0,1,-0.31318,0.88786
4,0,2,-0.42715,1.014
4,0,3,0.46831,0.99449
4,0,3,-0.094551,1.7944
4,0,1,0.012748,1.0972
4,0,1,-0.086868,0.84232
4,0,2,0.065374,1.079
4,0,3,-0.15238,1.1275
4,0,3,-0.83376,1.074
4,0,2,-0.48274,1.0203
4,0,2,0.13976,1.3504
4,0,3,1.0083,1.3748
4,0,1,-7.5528e-4,0.92886
4,0,2,-0.2969,0.81616
4,0,1,0.10182,0.78399
4,0,1,0.29578,1.189
4,0,3,0.95645,0.88275
4,0,3,-0.049469,0.89324
4,0,1,0.10771,0.71357
4,0,1,-0.29319,0.65628
4,0,3,-0.70262,1.1735
4,0,2,-0.51447,0.92333
4,0,2,-0.14303,0.8894
4,0,2,0.35975,1.0791
4,0,2,-0.4439,1.0144
4,0,3,1.4262,1.0982
4,0,3,0.052349,0.90734
4,0,1,0.037336,0.94512
4,0,1,-0.2165,0.72345
4,0,3,0.64684,0.68897
4,0,2,-0.88147,1.8552
4,0,3,-0.0055421,0.93159
4,0,3,-0.15547,0.8982
4,0,1,0.2664,0.67092
4,0,2,-0.32415,1.2924
4,0,2,-0.17078,1.3426
4,0,1,-0.070461,0.92567
4,0,1,0.1407,0.6414
4,0,2,-0.46227,1.5541
4,0,1,0.15672,1.1478
4,1,1,0.22847,0.60183
4,1,3,-0.25456,0.72898
4,1,2,-0.036113,0.56764
4,1,1,-0.2305,0.51546
4,1,2,-0.13022,0.95725
4,1,3,-0.24284,0.55631
4,1,2,-0.12941,0.45849
4,1,1,-0.4238,0.51157
4,1,3,0.60095,0.59208
4,1,2,0.50298,0.56956
4,1,2,-0.08656,0.5379
4,1,3,-1.437,0.57428
4,1,2,0.42544,0.5241
4,1,1,-0.11559,0.66114
4,1,3,0.06783,0.66952
4,1,3,1.1938,0.79804
4,1,3,-1.0502,0.43577
4,1,1,-0.08534,0.48725
4,1,1,0.36165,0.59247
4,1,1,0.21877,0.55111
4,1,2,-1.4462,0.79762
4,1,2,-0.55625,0.65033
4,1,3,-0.39742,0.66983
4,1,1,0.1237,0.55321
5,1,1,0.027603,0.6037
5,1,2,-0.40195,0.52352
5,1,2,0.25425,0.50387
5,1,3,-0.19776,0.69179
5,1,3,0.93935,0.57018
5,1,2,0.035449,0.47085
5,1,2,0.22099,0.62713
5,1,1,0.22304,0.50226
5,1,3,-1.5698,0.51897
5,1,1,-0.10266,0.58272
5,1,3,-0.26244,0.55257
5,1,3,-0.72186,0.56171
5,1,1,-0.19893,0.47851
5,1,1,0.13049,0.58223
5,1,3,-0.18238,0.5437
5,1,2,0.24116,0.50813
5,1,2,0.26265,0.43099
5,1,2,0.57516,0.46141
5,1,2,-0.61701,0.50744
5,1,1,-0.23879,0.50995
5,1,3,-1.4284,0.60162
5,1,1,-0.034356,0.53599
5,1,3,0.48883,0.64831
5,1,1,-0.20175,0.5425
5,0,1,-0.20062,0.50507
5,0,2,-0.63547,0.48875
5,0,1,-0.18214,1.0379
5,0,1,0.090025,0.76461
5,0,2,-0.029365,0.66241
5,0,2,-0.83333,0.69399
5,0,3,0.39294,0.78339
5,0,3,-0.0044899,0.57744
5,0,2,-0.47107,0.55504
5,0,3,-0.2783,0.80373000000000006
5,0,1,-0.022611,0.55741
5,0,3,0.30813,0.72948
5,0,1,0.24595,0.5093
5,0,3,0.12205,0.62916
5,0,3,-0.083598,0.64354
5,0,3,0.46864,0.5663
5,0,2,-0.97397,0.6641
5,0,3,0.37064,0.95518
5,0,1,-0.34057,0.71995
5,0,2,-0.50426,0.60416
5,0,1,-0.018448,0.50423
5,0,2,-0.92032,0.82967
5,0,1,-0.24663,0.95681
5,0,2,0.53823,0.68954
5,0,3,0.40213,0.45965
5,0,2,0.65489,0.4603
5,0,3,0.35526,0.44726
5,0,2,0.15802,0.52614
5,0,2,0.74605,0.60126
5,0,1,-0.26627,0.56992
5,0,3,-1.4292,0.42418
5,0,2,-0.037565,0.64821
5,0,2,0.10242,0.60569
5,0,3,-0.37548,0.58692
5,0,3,-0.18524,0.51268
5,0,2,0.056587,0.51582
5,0,2,0.67842,0.55693
5,0,1,-0.014757,0.69167
5,0,1,-0.05178,0.54183
5,0,1,-0.0059193,0.61924
5,0,1,0.0086692,0.49882
5,0,1,-0.027997,0.69684
5,0,1,0.073153,1.0952
5,0,3,-0.41672,0.83879
5,0,1,0.31459,0.65747
5,0,3,0.61175,0.86757
5,0,2,-0.10382,0.69508
5,0,3,0.2305,0.59282
5,1,3,0.4982,0.48202
5,1,1,-0.70701,0.492
5,1,2,0.3856,0.88786
5,1,1,0.008223,0.581
5,1,3,-0.24348,0.46879
5,1,3,-0.065002,0.47252
5,1,2,0.19067,0.54061
5,1,3,-1.1018,0.36988
5,1,3,0.063413,0.54064
5,1,2,0.44829,0.50764
5,1,1,0.094048,0.4725
5,1,3,-0.61729,0.45309
5,1,3,1.0177,0.44778
5,1,1,0.29543,0.35764
5,1,3,0.4099,0.51231
5,1,1,-0.065707,0.35992
5,1,2,0.38278,0.41025
5,1,2,0.83774,0.3561
5,1,2,-0.028559,0.47513
5,1,1,0.15534,0.35683
5,1,2,0.15586,0.39461
5,1,1,-0.53448,0.36976
5,1,2,-0.079879,0.46621
5,1,1,0.29062,0.38336
5,1,3,0.27863,0.42158
5,1,3,-0.94678,0.98833
5,1,1,-0.1643,0.51448
5,1,1,-0.34793,0.45227
5,1,2,-0.48691,0.59765
5,1,1,-0.25077,0.3258
5,1,1,-0.21702,0.45989
5,1,3,0.050405,0.44414
5,1,3,0.32803,0.39349
5,1,1,-1.5069,0.34406
5,1,3,0.17028,0.4846
5,1,2,-0.81462,0.31527
5,1,2,0.43029,0.45314
5,1,3,-1.2488,0.40959
5,1,2,0.076943,0.44042
5,1,1,-0.087138,0.48955
5,1,2,0.11502,0.40934
5,1,2,-0.18683,0.45451
5,1,3,0.4425,0.43966
5,1,2,-0.54168,0.4625
5,1,1,-9.0016e-4,0.3603
5,1,2,-0.41898,0.38071
5,1,1,-1.2226,0.42142
5,1,3,-0.12618,0.49731
5,1,2,0.43161,0.4551
5,1,2,-1.2929,0.38679
5,1,1,0.16917,0.36273
5,1,3,-0.45028,0.53678
5,1,2,0.046818,0.41202
5,1,1,-0.436,0.57403
5,1,3,-1.3727,0.66289
5,1,3,-1.1623000000000001,0.41367
5,1,1,-0.085987,0.50751
5,1,1,0.27683,0.51293
5,1,2,-0.26229,0.57868
5,1,1,-0.44805,0.51832
5,1,3,-0.66227,0.47191
5,1,3,0.7041,0.38934
5,1,1,-0.41771,0.50023
5,1,3,-0.14107,0.45169
5,1,2,-0.44611,0.35328
5,1,2,0.19722,0.6026
5,1,3,-0.95471,0.50417
5,1,1,-0.32338,0.44281
5,1,2,-0.48723,0.433
5,1,3,-0.32777,0.39827
5,1,1,0.1017,0.54033
5,1,2,-0.31594,0.41417
5,0,1,0.15151,0.35788
5,0,1,0.51453,0.41173
5,0,1,0.058092,0.40223
5,0,3,1.3157,0.45034
5,0,3,1.209,0.57983
5,0,1,0.093829,0.50505
5,0,2,0.53975,0.53984
5,0,2,-0.48178,0.58081
5,0,1,-0.081451,0.48765
5,0,1,-0.015547,0.4862
5,0,1,-5.4521e-4,0.46962
5,0,2,-0.0023586,0.53448
5,0,3,-0.95093,0.5422
5,0,3,-0.25727,0.74308
5,0,2,-0.63888,0.60753
5,0,3,-0.91563,0.4813
5,0,2,-0.2775,0.47917
5,0,3,0.13095,0.55459
5,0,3,0.52234,0.5183
5,0,2,0.45607,0.64942
5,0,2,0.15636,0.53357
5,0,2,-1.1276e-4,0.53545
5,0,3,-0.50001,0.47395
5,0,1,0.191,0.43908
5,1,3,0.37937,0.39314
5,1,2,0.68137,0.39115
5,1,1,0.73342,0.33948
5,1,2,-1.2864,0.42732
5,1,3,-0.82693,0.4894
5,1,2,-0.17557,0.45856
5,1,2,-0.21744,0.4722
5,1,1,0.11969,0.42047
5,1,1,-0.66338,0.49628
5,1,1,-0.21273,0.39717
5,1,1,0.03047,0.57425
5,1,3,-0.17815,0.46238
5,1,2,0.45979,0.42159
5,1,2,0.25751,0.44833
5,1,3,0.20133,0.57211
5,1,1,0.37296,0.45435
5,1,2,0.23931,0.42182
5,1,1,0.21512,0.47389
5,1,2,-0.39237,0.43404
5,1,3,0.098985,0.4535
5,1,3,1.167,0.45561
5,1,3,0.83746,0.41708
5,1,3,0.2541,0.50865
5,1,1,-0.007527,0.40772
5,1,1,0.24407,0.3946
5,1,3,-0.70696,0.45114
5,1,3,-0.99638,0.31157
5,1,1,-0.066069,0.40208
5,1,1,-0.26128,0.4161
5,1,1,-4.86e-5,0.51603
5,1,3,-0.32622,0.45321
5,1,3,-1.312,0.38729
5,1,1,-0.75892,0.34938
5,1,2,-0.28799,0.43291
5,1,2,-0.89905,0.45535
5,1,3,-1.0208,0.3759
5,1,2,0.10672,0.45611
5,1,3,0.22753,0.41081
5,1,1,1.3312,0.34159
5,1,2,0.67732,0.45712
5,1,1,0.10409,0.44024
5,1,2,0.38898,0.51372
5,1,3,0.90373,0.44518
5,1,2,0.19105,0.51226
5,1,2,0.098225,0.47251
5,1,2,-0.8101,0.51891
5,1,3,0.0082821,0.45634
5,1,1,-0.44589,0.35883
5,0,3,1.5683,0.3545
5,0,3,-1.5134,0.47192
5,0,3,0.14175,0.48701
5,0,2,-0.051991,0.50682
5,0,1,0.022996,0.45917
5,0,2,-0.48913,0.42508
5,0,1,-1.1424,0.43191
5,0,1,0.10701,0.4207
5,0,2,0.08103,0.43939
5,0,3,-0.019465,0.56669
5,0,1,0.36736,0.46006
5,0,1,0.059071,0.42513
5,0,1,0.43238,0.50169
5,0,2,-0.80046,0.53484
5,0,3,0.0096455,0.55858
5,0,2,0.080735,0.41234
5,0,2,-0.16881,0.47376
5,0,1,0.38311,0.50629
5,0,2,0.68953,0.50453
5,0,3,1.105,0.44056
5,0,3,0.46072,0.52069
5,0,1,-0.32516,0.44288
5,0,2,0.28136,0.47241
5,0,3,1.027,0.47388
5,0,3,0.67677,0.40464
5,0,3,-0.37475,0.41388
5,0,3,1.5579,0.45995
5,0,2,0.42478,0.57807
5,0,1,0.095572,0.42294
5,0,3,-1.4171,0.55408
5,0,3,-0.059395,0.52933
5,0,2,-0.19953,0.47995
5,0,1,0.15729,0.46932
5,0,1,0.16704,0.48293
5,0,1,-0.31174,0.4493
5,0,2,-0.539,0.44217
5,0,3,-0.52619,0.54653
5,0,3,-1.5218,0.59007
5,0,1,0.067389,0.51278
5,0,1,0.23649,0.54601
5,0,1,0.30927,0.51513
5,0,2,0.61746,0.48627
5,0,2,0.18513,0.54012
5,0,2,-0.23473,0.58125
5,0,3,-0.2477,0.42428
5,0,2,0.5858,0.39593
5,0,1,0.23732,0.50166
5,0,2,0.52036,0.44433
5,1,2,-0.25344,0.29554
5,1,3,-1.5229,0.5831
5,1,2,0.34782,0.37035
5,1,2,-0.034563,0.37959
5,1,2,-0.35495,0.47972
5,1,2,-0.15461,0.34716
5,1,1,0.55209,0.3897
5,1,3,-0.097827,0.33118
5,1,3,1.0878,0.42132
5,1,1,0.37419,0.36881
5,1,3,0.59734,0.49167
5,1,1,-0.94665,0.3244
5,1,1,-0.32231,0.41118
5,1,3,-0.14842,0.40236
5,1,3,0.33828,0.43235
5,1,1,-0.33424,0.34919
5,1,1,-0.076419,0.40244
5,1,1,-0.016893,0.4453
5,1,2,1.5409,0.37673
5,1,3,1.4625,0.4382
5,1,3,0.84543,0.51642
5,1,2,0.26278,0.44046
5,1,1,-0.74206,0.38663
5,1,2,0.33999,0.60941
5,0,3,0.16294,0.44021
5,0,2,0.098678,0.42193
5,0,1,-0.023568,0.38322
5,0,3,-0.41786,0.47367
5,0,2,-1.2474,0.40917
5,0,1,-0.18379,0.41243
5,0,2,-0.43549,0.44045
5,0,3,1.4707,0.38461
5,0,2,0.085113,0.45815
5,0,2,0.72454,0.56908
5,0,1,0.24869,0.49123
5,0,2,-0.68838,1.0057
5,0,3,-1.3052,0.50649
5,0,2,0.62513,0.437
5,0,3,0.16659,0.66274
5,0,1,-0.78396,0.51557
5,0,2,0.52518,0.51535
5,0,1,-0.073923,0.45219
5,0,3,0.56239,0.55298
5,0,1,0.35414,0.49246
5,0,3,1.1088,0.45123
5,0,3,1.1322,0.55012
5,0,1,-0.055729,0.55154
5,0,1,0.16429,0.50465
5,1,3,-0.76495,0.37525
5,1,2,-0.26127,0.4196
5,1,1,-9.0471e-4,0.34154
5,1,3,-0.44727,0.49017
5,1,1,-0.11468,0.4197
5,1,2,0.38528,0.41815
5,1,2,1.1057,0.38045
5,1,3,-0.13337,0.47111
5,1,1,0.33191,0.38624000000000003
5,1,1,-0.34329,0.46373
5,1,3,-0.37243,0.45986
5,1,1,-0.13396,0.42744
5,1,3,0.10811,0.36086
5,1,1,0.0051338,0.44321
5,1,3,0.45828,0.44407
5,1,1,-0.06349,0.54016
5,1,2,0.42297,0.40637
5,1,3,0.63897,0.51015
5,1,1,0.036261,0.40392
5,1,3,-0.32183,0.40708
5,1,2,-0.34365,0.48956
5,1,2,-0.73414,0.42136
5,1,2,0.34299,0.41549
5,1,2,-0.3493,0.44499
5,0,2,-0.18449,0.53323
5,0,1,0.40847,0.47129
5,0,1,0.21145,0.84409
5,0,3,0.29084,0.55014
5,0,1,-0.015335,0.50329
5,0,3,1.3666,0.63205
5,0,2,-0.13178,0.53956
5,0,3,-0.19945,0.57832
5,0,3,0.39405,0.5352
5,0,3,0.62019,0.53831
5,0,3,-0.57703,0.47542
5,0,1,0.33495,0.38666
5,0,2,0.41298,0.46639
5,0,1,0.047641,0.46551
5,0,3,0.085224,0.53156
5,0,2,-0.51307,0.43313
5,0,1,0.16269,0.44827
5,0,3,-0.94949,0.56508
5,0,1,-0.091123,0.55055
5,0,2,0.48831,0.56133
5,0,2,0.019315,0.55148
5,0,2,0.080827,0.45664
5,0,1,0.17476,0.45221
5,0,2,-0.64683,0.50689
5,1,3,0.16875,0.40796
5,1,2,0.071729,0.48565
5,1,2,-0.22634,0.4399
5,1,1,0.1122,0.48603
5,1,1,0.22517,0.48699
5,1,1,0.04273,0.4203
5,1,2,0.045745,0.5142
5,1,2,-0.23881,0.41725
5,1,1,0.027384,0.47702
5,1,2,-0.11187,0.43589
5,1,2,-0.97142,0.53635
5,1,3,0.52703,0.47412
5,1,3,0.20287,0.53226
5,1,3,-0.42765,0.54012
5,1,2,0.14954,0.47651
5,1,1,-0.092097,0.51135
5,1,3,0.15621,0.44315
5,1,1,-0.30104,0.44867
5,1,2,0.19425,0.52871
5,1,3,-0.58595,0.54792
5,1,1,-0.10932,0.44943
5,1,3,0.83342,0.52586
5,1,1,0.0029477,0.47026
5,1,3,-0.16999,0.51827
5,0,1,0.16385,0.48329
5,0,2,-1.5236,0.31878
5,0,3,-0.21558,0.57902
5,0,3,0.96256,0.55241
5,0,1,0.31868,0.42281
5,0,3,-1.1035,0.46662
5,0,2,-0.3353,0.46612
5,0,3,-0.33838,0.41691
5,0,1,0.30441,0.41062
5,0,1,0.50481,0.4565
5,0,1,-0.32354,0.42665
5,0,1,-0.43574,0.44183
5,0,3,0.11081,0.4373
5,0,2,0.086827,0.35174
5,0,2,0.6691,0.54186
5,0,3,0.68692,0.61168
5,0,3,0.18484,0.39552
5,0,2,0.64743,0.57759
5,0,2,0.66832,0.48338
5,0,3,-0.75812,0.40184
5,0,2,-0.44479,0.41333
5,0,1,-0.35677,0.65774
5,0,1,0.42937,0.421
5,0,2,1.0711,0.44909
5,1,3,0.26345,0.44157
5,1,3,-0.6713,0.4771
5,1,2,0.72621,0.49582
5,1,1,-0.10902,0.51127
5,1,1,0.057559,0.47417
5,1,1,0.13375,0.52549
5,1,3,-0.35341,0.51216
5,1,2,1.0129,0.56408
5,1,1,-0.44709,0.46765
5,1,3,0.44596,0.63527
5,1,1,-0.40842,0.49145
5,1,1,0.17869,0.39895
5,1,3,0.24144,0.53069
5,1,3,-0.45043,0.46951
5,1,2,0.24287,0.53302
5,1,2,0.3226,0.46281
5,1,1,-0.27466,0.43391
5,1,3,-0.04796,0.44112
5,1,2,-0.70573,0.46122
5,1,1,0.40444,0.52634
5,1,2,0.2974,0.92757
5,1,2,-0.1287,0.47126
5,1,2,-0.084185,0.4871
5,1,3,-0.067866,0.53652
5,0,1,0.43666,0.37918
5,0,3,-0.62127,0.49822
5,0,1,0.11427,0.48437
5,0,1,-0.69804,0.50544
5,0,3,-0.76209,0.70298
5,0,2,0.33393,0.56875
5,0,3,0.28633,0.48722
5,0,3,-0.25059,0.54639
5,0,2,0.40621,0.44773
5,0,3,0.13977,0.60162
5,0,2,-0.025536,0.50349
5,0,1,0.34061,0.52853000000000006
5,0,3,-0.29202,0.52061
5,0,2,0.14608,0.50876
5,0,2,-0.23311,0.44425
5,0,1,-0.19737,0.5057
5,0,2,-0.37486,0.4695
5,0,3,0.68183,0.5193
5,0,2,1.1869,0.5391
5,0,2,-0.029881,0.75724
5,0,1,0.074139,0.62807
5,0,1,0.092494,0.5098
5,0,3,0.71581,0.56001
5,0,1,0.079671,0.74906
5,0,3,-0.097129,0.54293
5,0,2,-0.37454,0.4953
5,0,1,-0.4595,0.79386
5,0,1,0.37279,0.48267
5,0,1,0.048973,0.49771
5,0,2,-0.54098,0.51587
5,0,3,-0.44226,0.50486
5,0,1,0.26059,0.49945
5,0,3,-1.3041,0.61702
5,0,1,0.048826,0.57741
5,0,2,0.33163,0.53526
5,0,2,0.29029,0.54732
5,0,1,-0.14542,0.5262
5,0,3,0.48661,0.6566
5,0,2,1.1957,0.46776
5,0,1,-0.25472,0.5655
5,0,2,0.10428,0.52352
5,0,3,1.2789,0.80577
5,0,1,-0.047261,0.62493
5,0,3,1.1017,0.71302
5,0,3,-1.1959,0.56083
5,0,2,0.082778,0.56535
5,0,2,0.32458,0.52074
5,0,3,0.47194,0.60619
6,0,3,0.15732,1.3838
6,0,2,-0.056436,1.0335
6,0,3,-0.29939,1.1353
6,0,2,-0.040223,0.9793
6,0,2,-0.15601,1.5963
6,0,3,0.57881,1.636
6,0,1,0.068889,0.72897
6,0,3,1.1651,2.4761
6,0,3,0.38303,1.1207
6,0,2,-0.4591,0.87022
6,0,3,0.29615,0.73631
6,0,2,-0.033805,0.62977
6,0,2,0.26515,0.88358
6,0,1,-0.052731,0.602
6,0,2,-0.12424,0.69439
6,0,1,0.12849,0.78655
6,0,1,0.21525,0.69493
6,0,3,0.69564,1.0587
6,0,1,-0.19293,0.68911
6,0,3,-0.12976,1.1825
6,0,1,0.22891,0.69186
6,0,2,-0.96226,0.99405
6,0,1,0.066085,0.66108
6,0,1,0.022949,0.87489
6,1,1,0.015262,0.59645
6,1,1,-0.1264,0.56548
6,1,1,0.032386,0.5376
6,1,3,-0.5947,0.66939
6,1,1,-0.21485,0.61646
6,1,2,0.28636,0.60905
6,1,2,1.1913,0.65539
6,1,1,0.072991,0.52538
6,1,1,0.1596,0.59232
6,1,3,-0.8579,0.55412
6,1,2,0.63616,0.81856
